"hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ensembl_ID"
"LINC01608",1.32365704055623,-2.8283798411055,0.608189477133005,0.554351344476776,0.999980315117939,-4.596916173579,"ENSG00000253877"
"LINC02989",1.17008767145183,-2.42931208891022,0.697682368456986,0.498615898879431,0.999980315117939,-4.59692325316057,"ENSG00000255400"
"",1.47041838113256,-2.6324428276043,0.704688545612687,0.494397998901749,0.999980315117939,-4.59666782873386,"ENSG00000255583"
"MGAM",1.93922710550198,-2.76096353544322,0.816335917604468,0.430149157424676,0.999980315117939,-4.59603911178608,"ENSG00000257335"
"C12orf75-AS1",1.08077880779234,-2.55125217148636,0.74712477450235,0.469314985288925,0.999980315117939,-4.59657517221456,"ENSG00000257642"
"LINC01404",1.02786777985318,-2.8936663155025,0.519463363901408,0.612845189514271,0.999980315117939,-4.59717863097519,"ENSG00000258240"
"LINC00520",1.22650997072294,-3.07393525271559,0.668982810154615,0.516117361208525,0.999980315117939,-4.59650468017814,"ENSG00000258791"
"",1.04462009616284,-2.07735962562153,0.77085118683427,0.455642803655348,0.999980315117939,-4.59682804585326,"ENSG00000259020"
"",2.13212203920435,-4.17574914410916,1.15565841387715,0.270219137054576,0.999980315117939,-4.59462442927622,"ENSG00000259094"
"ENSG00000259436",1.62940011695937,-2.78540910284497,0.950048137744538,0.360752221851346,0.999980315117939,-4.59538777460768,"ENSG00000259436"
"GOLGA2P11",1.6187781027631,-4.26733215209642,0.895555675443593,0.388028010853503,0.999980315117939,-4.59541024793414,"ENSG00000260062"
"DDX59-AS1",1.17421176315948,-2.21123137132887,0.856293989737837,0.408539086928068,0.999980315117939,-4.59614249000561,"ENSG00000260088"
"RPL23AP97",1.22768762169103,-1.54150976847945,0.687522906329548,0.504770354597661,0.999980315117939,-4.59807513378462,"ENSG00000260615"
"LINC02192",1.54711539797524,-4.74621360147031,0.950449768895931,0.360556337754152,0.999980315117939,-4.59524840716131,"ENSG00000261325"
"ENSG00000264334",1.56572249795707,-4.75541291388881,0.946753676359343,0.362361844057069,0.999980315117939,-4.59525767788968,"ENSG00000264334"
"ANXA8",1.02855211260759,-0.903447592740426,0.575421694208955,0.575592958341346,0.999980315117939,-4.6008758029009,"ENSG00000265190"
"LINC01029",1.5220493972078,-2.8050534926734,0.608554100717898,0.554117430058383,0.999980315117939,-4.59691573809881,"ENSG00000265843"
"TXNIP",1.63937470329562,7.11975338024713,0.694225687380999,0.500704842410968,0.999980315117939,-4.68327060399096,"ENSG00000265972"
"",1.3073896665778,-1.00431793737369,0.708228512454478,0.492275057457474,0.999980315117939,-4.59891924660765,"ENSG00000271755"
"",1.75936220360256,-1.50932272696519,1.74576970211148,0.106268226928106,0.999980315117939,-4.58600210786067,"ENSG00000275092"
"",1.0000283113041,-0.322973436257983,2.34206173501206,0.037162712503897,0.999980315117939,-4.55633800946684,"ENSG00000276517"
"NEFL",1.1052878943257,-2.8218251807793,0.466381525359255,0.649260044246573,0.999980315117939,-4.59741504656593,"ENSG00000277586"
"",1.33444686961923,-1.7749399840319,0.885658883239523,0.393130569681218,0.999980315117939,-4.59615882674964,"ENSG00000278493"
